,Node,Degree,In degree nodes,Out degree nodes,Betweenness centrality,Local reaching centrality,Label,Community
169,1432969345683304860603646451400840379774772147698,2,1,1,5.357334190506804e-06,0.000894187779433681,a* > -4.15,2
170,1436201646755898829793125641171597735840704116463,2,1,1,3.214400514304082e-05,0.0004470938897168405,moisture (%) <= 89.27,3
171,1444799191952027572139606495665068257448717970174,3,1,2,8.571734704810886e-05,0.001788375558867362,pH > 3.14,0
172,602567471982891341117865837603025008103880061648,2,1,1,3.214400514304082e-05,0.0004470938897168405,a* > 3.47,3
173,1447127724280088869587533246356104969230312174037,2,1,1,2.1429336762027214e-05,0.0004470938897168405,C <= 35.74,3
174,1447724511520240336830921120555669212869135024206,3,1,2,0.0001285760205721633,0.003576751117734724,a* > -1.44,2
175,271124878549859975460827397254159545779584025461,2,1,1,1.0714668381013607e-05,0.000894187779433681,a* <= -0.82,2
176,1452816540488680547011821796470283322032485518371,2,1,1,0.0,0.007153502235469448,a* <= 3.58,0
177,1460266081020486073810420226779382772670979682772,3,1,2,0.0005357334190506804,0.0075633383010432174,Titrable acidity (%) > 0.38,2
178,774459289952117571924588486329761876918550261711,2,1,1,6.428801028608164e-05,0.0004470938897168405,a* > 8.04,3
179,151439415894872552912089994997873503485203255859,4,1,3,0.0023143683702989393,0.8337531048186783,Ascorbic acid (%) <= 0.5,0
180,305808580991642105099786254750960764215434056660,3,1,2,0.002217936354869817,0.5517958271236958,h (hue) <= 96.92,0
181,291375661662870675579471649999969589182262345520,3,1,2,0.00022500803600128576,0.004470938897168405,h (hue) > 98.55,2
182,494326172956362986572308658909264112171808961619,2,1,1,0.0,0.0049180327868852455,h (hue) <= 98.55,2
183,158322632279528156094848773022570225191795992909,2,1,1,2.1429336762027214e-05,0.0004470938897168405,b* <= 32.41,1
184,16062395329897497225645431217363258774963796314,2,1,1,2.1429336762027214e-05,0.0004470938897168405,b* > 36.98,2
185,164282641506540377464985087297412059840255949351,3,1,2,0.0004393014036215579,0.001788375558867362,C <= 40.43,0
