,Node,Degree,In degree nodes,Out degree nodes,Betweenness centrality,Local reaching centrality,Label,Community
55,137287800202512868294706791040107241621141460475,2,1,1,0.00018400802944128471,0.0013688233914255358,Tit Acid > 0.3,4
56,1102552590753363862067286774401604289524440052770,2,1,1,5.018400802944129e-05,0.00045627446380851194,Brix > 9.03,3
57,1110286006501510599660955608137587775701142963526,3,1,2,0.0025092004014720644,0.008212940348553214,pH <= 5.14,0
58,606472261887217459912504716286461793220012175689,2,1,1,1.672800267648043e-05,0.0031939212466595836,moisture > 85.13,0
59,867891166252050599975181215235547111412275904906,2,1,1,1.672800267648043e-05,0.0009125489276170239,moisture <= 85.13,3
60,1133159116889617656789667783688475393360249653467,3,1,2,0.013616594178655069,1.221774521335449,moisture <= 87.68,3
61,14019385422964220106431955229528509600988724262,7,4,3,0.0007667001226720196,0.0036501957104680956,Tit Acid <= 0.13,0
62,947349482492510815730367502829189066919667400905,8,4,4,0.09389427902308464,1.3611811043666544,Tit Acid > 0.13,3
63,114288386783329094858692510758135355427541248708,9,3,6,0.01985613917698227,2.0880906969356148,pH <= 5.16,3
64,1221944330954297241198945957952029773803656613142,3,1,2,0.005085312813650051,0.009657809483946834,Brix <= 10.55,3
65,19891257783741809757185714212867381439689844226,3,1,2,0.009250585480093677,2.0683915382318876,Brix > 10.55,3
66,756297897021004223295909235636130446250906912491,2,1,1,6.691201070592172e-05,0.00228137231904256,moisture <= 87.16,0
67,933756729222335092793216951610122983063076054863,2,1,1,6.691201070592172e-05,0.00045627446380851194,moisture > 87.16,3
68,941244954744452374879064598878143830366660406032,3,1,2,0.0014553362328537974,2.3584077934303544,moisture <= 87.54,3
69,94515194669438306255100726188346520486372319968,2,1,1,0.0,0.0013688233914255358,moisture > 87.54,3
70,1164855885306831319184235241463983184084645723167,2,1,1,1.672800267648043e-05,0.005475293565702143,pH <= 4.54,4
71,116714911697737382047441536574520846070686499340,3,1,2,0.0066995650719304115,1.2068752887033307,pH > 4.54,0
72,1237929490392718556791145078841139784211144198794,18,7,11,0.04282089885134381,1.5963449490857693,Tit Acid <= 0.15,3
73,227367995596712800920562994603144313835373533341,17,7,10,0.11654678264748522,1.4342960610626299,Tit Acid > 0.15,0
74,1167183909342085360674118187473349155904865714208,2,1,1,0.00020073603211776515,0.00045627446380851194,moisture > 86.51,1
75,1185057046879178801075786448767209572074539141236,3,1,2,0.031498829039812645,1.69455113569587,Brix <= 12.62,2
76,220952344825236051350462729633981943946572015955,4,2,2,0.00010036801605888258,0.0027376467828510716,pH <= 4.7,4
77,858953369304300943219160058980346335087447704861,4,2,2,0.0390598862495818,1.840810555748116,pH > 4.7,2
78,1187581803421129234872707013583207512006569505258,3,1,2,0.002576112412177986,0.00456274463808512,Brix > 9.7,3
79,402551501852144362591499086205357905265844403402,2,1,1,3.345600535296086e-05,0.00045627446380851194,Pheno > 0.74,0
80,850680869277507842791030455333102941280107573886,2,1,1,3.345600535296086e-05,0.0018250978552340478,Pheno <= 0.74,3
81,1200230442900566009235442248446334046045517526,3,1,2,0.007878889260622282,1.6500354868879403,moisture > 88.49,0
82,704362326170157818240896235218517135228275068157,2,1,1,0.0,0.005475293565702143,moisture <= 89.67,0
83,716241450914435212182101260787324804766153660181,3,1,2,0.00894948143191703,1.791549933418543,moisture > 89.67,2
84,1202281202334859649737464243089883719203118393624,2,1,1,0.0,0.00958176373997875,moisture <= 88.03,4
85,1208199532003260704580883667179978148803167350089,3,1,2,0.001789896286383406,1.654462793692554,moisture > 84.12,1
86,1211846329451821365990554836744104379479915130951,3,1,2,3.345600535296086e-05,0.020076076407574524,pH <= 4.28,4
87,1317131137490315402024263102743181549566993569198,2,1,1,1.672800267648043e-05,0.0018250978552340478,Brix <= 10.68,1
88,1422967542425949721261238579709952580993794609712,2,1,1,1.672800267648043e-05,0.008212940348553214,Brix > 10.68,4
89,1217802002027660884953098701453035691707860350981,3,1,2,0.00013382402141184343,0.0027376467828510716,moisture > 87.84,1
90,1410003837021284485887033207243894734280530728651,2,1,1,5.018400802944129e-05,0.0009125489276170239,moisture <= 88.59,1
91,826578605362370356601600883514144447637327657066,2,1,1,5.018400802944129e-05,0.00045627446380851194,moisture > 88.59,4
92,1220406208029421398891215352067484920853928295930,5,1,4,0.00234192037470726,2.490786364536692,Pheno > 0.62,3
93,1427828628260900981801428293654733815387871495302,6,3,3,0.005679156908665106,1.2393256372061683,Brix > 11.53,0
94,505662032645117586105020132832693601065137912470,9,3,6,0.012897290063566411,1.3954095267006636,Brix <= 11.53,0
95,642112573656807165703313015619896940450767607790,6,2,4,0.008732017397122784,2.668906648161245,Tit Acid <= 0.18,3
96,999449005863449650043698603557860460414697697202,6,2,4,0.001639344262295082,1.8939882404109472,Tit Acid > 0.18,1
97,410379081296456089389439250464324545207920013865,2,1,1,8.364001338240215e-05,0.00045627446380851194,Brix <= 9.7,1
98,1226999407028174264856564375386384119756490121214,3,1,2,0.002576112412177986,0.0018250978552340478,pH > 5.35,2
99,306377502886819632236539765984449360077875049629,2,1,1,5.018400802944129e-05,0.00045627446380851194,Brix <= 9.03,2
100,1233198855909382054836554163560023233305861086389,4,1,3,0.003077952492472399,1.7039882453888058,Pheno <= 0.62,2
101,1332817049989096526625739202212078353018225607016,2,1,1,0.0,0.0013688233914255358,moisture <= 84.66,2
102,1419672045835053177656061389410347597700670946936,2,1,1,0.0,0.0036501957104680956,moisture > 84.66,3
103,201652953103342019199086917760886428083210198503,3,1,2,0.004014720642355303,0.023498134886138364,Brix > 10.7,3
104,414546368116635972257913228794527802843288302412,3,1,2,0.03218467714954835,1.6791194245856114,Brix <= 10.7,0
105,539841963763980928303120942267934660259153369307,3,2,1,3.345600535296086e-05,0.0027376467828510716,pH > 5.1,2
106,894406717605448330614352030725481623211153227930,3,2,1,3.345600535296086e-05,0.0018250978552340478,pH <= 5.1,3
107,1419060244117965495412029413417760007259458564683,2,1,1,0.00013382402141184343,0.00045627446380851194,Brix > 12.85,1
108,454790473848408353201751758466431519326046225362,2,1,1,0.00018400802944128471,0.0009125489276170239,Brix <= 12.85,4
109,1250059311300753794030521829379652543833568345626,3,1,2,0.002459016393442623,2.1531318886431974,moisture > 86.35,3
110,478988701995746220836729620311416045687869066757,3,1,2,0.00351288056206089,2.16746137835677,Pheno <= 0.8,3
